timestamp,v_left,v_right,s0,s1,s2,s3,s4,s5,s6,s7,pos_x,pos_y
1775419535.792304,6.0,-2.0484609535460243,0.6366213105876378,0.507248025374486,0.0,0.0,0.0,0.0,0.0,0.0,0.6053190033800029,-2.0196479429815435
1775419535.881881,6.0,-1.175044965784776,0.5897137476641855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4981691485954164,-1.9932037942888647
1775419535.966047,4.647605719686061,1.3523942803139388,0.5492019065620204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40834720959215104,-1.9605413233012148
1775419536.041387,4.4918302273380695,1.5081697726619305,0.4931880059804409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30416684039896275,-1.9151856133417855
1775419536.123701,4.335886577544456,1.6641134224555438,0.44112340891870105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1981973598890752,-1.8664212240645035
1775419536.208506,4.163023011058726,1.8369769889412733,0.3834068527291592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07476943578784885,-1.8081379876886186
1775419536.291286,3.9862268342014264,2.0137731657985736,0.324382333596808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03984023072048002,-1.7528180974949528
1775419536.374794,3.8197813440543236,2.1802186559456764,0.26883249293682765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1458251866497125,-1.7007018650901848
1775419536.4570081,3.6515632236992417,2.3484367763007583,0.2171877412330805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24330875991388368,-1.6521115347102981
1775419536.525238,3.50833990247984,2.49166009752016,0.1649185344122368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34102030164068775,-1.6026434084243157
1775419536.615288,3.31011368620715,2.68988631379285,0.09878474185965269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45549477349618356,-1.5441071016245687
1775419536.690733,3.1370408133452106,2.8629591866547894,0.036472718648832614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5712937191800191,-1.4843697897759083
1775419536.774462,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6788759474959777,-1.428643394840299
1775419536.8508701,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7778181327699877,-1.3772831839327808
1775419536.925647,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8940019869104694,-1.3168814954429613
1775419537.0079591,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0101822782824021,-1.2564231074143233
1775419537.094749,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1176920622167787,-1.200406233580835
